ID,Title,Year,Certificate,Time,Genre,IMDB rating,Metascore,Number of vote,Movie link
tt0085863,The Lonely Lady,(1983),R,92 min,Drama,3.0,-1,1172,/title/tt0085863/?ref_=adv_li_tt
tt0313196,The Crime of Padre Amaro,(2002),R,118 min,"Drama, Romance",6.7,60,13680,/title/tt0313196/?ref_=adv_li_tt
tt2338424,Tumbledown,(2015),R,105 min,"Comedy, Music, Romance",6.2,60,7291,/title/tt2338424/?ref_=adv_li_tt
tt0913354,Armored,(2009),PG-13,88 min,"Action, Crime, Thriller",5.7,50,30583,/title/tt0913354/?ref_=adv_li_tt
tt4426738,Animals,(I) (2019),No-certificate,109 min,"Comedy, Drama",6.1,65,1967,/title/tt4426738/?ref_=adv_li_tt
tt3865722,Fated to Love You,(2014),TV-14,60 min,"Comedy, Romance",7.9,-1,2276,/title/tt3865722/?ref_=adv_li_tt
tt0107357,Lake Consequence,(1993 TV Movie),R,90 min,"Drama, Romance",4.8,-1,1296,/title/tt0107357/?ref_=adv_li_tt
tt0111887,Baantjer,(1995–2006),No-certificate,43 min,"Crime, Drama, Mystery",7.1,-1,1252,/title/tt0111887/?ref_=adv_li_tt
tt6840106,S'parta,(2018– ),No-certificate,53 min,"Drama, Thriller",6.6,-1,427,/title/tt6840106/?ref_=adv_li_tt
tt0044789,Kansas City Confidential,(1952),Not Rated,99 min,"Crime, Drama, Film-Noir",7.4,-1,6912,/title/tt0044789/?ref_=adv_li_tt
tt8805374,The Daughters of Fire,(2018),Not Rated,115 min,Drama,5.0,-1,622,/title/tt8805374/?ref_=adv_li_tt
tt7883022,Harry & Meghan: A Royal Romance,(2018 TV Movie),TV-PG,85 min,"Biography, Drama, Romance",5.4,-1,1738,/title/tt7883022/?ref_=adv_li_tt
tt15187842,Toying with the Holidays,(2021 TV Movie),TV-PG,86 min,"Comedy, Romance",6.4,-1,374,/title/tt15187842/?ref_=adv_li_tt
tt0212662,Get Real,(1999–2000),TV-14,60 min,"Comedy, Drama, Romance",7.4,-1,569,/title/tt0212662/?ref_=adv_li_tt
tt7768166,Gordon Ramsay's 24 Hours to Hell and Back,(2018– ),No-certificate,60 min,Reality-TV,7.4,-1,1276,/title/tt7768166/?ref_=adv_li_tt
tt0096257,The Thin Blue Line,(1988),Not Rated,101 min,"Documentary, Crime",8.0,79,24150,/title/tt0096257/?ref_=adv_li_tt
tt0031742,Of Mice and Men,(1939),Passed,106 min,"Adventure, Drama",7.9,89,5945,/title/tt0031742/?ref_=adv_li_tt
tt0239381,O Fantasma,(2000),Unrated,87 min,Drama,5.8,36,3368,/title/tt0239381/?ref_=adv_li_tt
tt1253563,Two Birds,(2008),No-certificate,15 min,"Short, Drama",7.3,-1,705,/title/tt1253563/?ref_=adv_li_tt
tt14817834,Battlefield 2042,(2021 Video Game),M,runtime-unknow,"Action, Adventure, Sci-Fi",3.0,-1,450,/title/tt14817834/?ref_=adv_li_tt
tt0391683,Rubí,(2004),TV-PG,210 min,"Adventure, Drama, Family",8.1,-1,2220,/title/tt0391683/?ref_=adv_li_tt
tt0044566,Dreamboat,(1952),Approved,83 min,Comedy,6.7,-1,792,/title/tt0044566/?ref_=adv_li_tt
tt1554091,A Better Life,(2011),PG-13,98 min,"Drama, Romance",7.2,64,15826,/title/tt1554091/?ref_=adv_li_tt
tt0045877,The Hitch-Hiker,(1953),Approved,71 min,"Crime, Drama, Film-Noir",7.0,-1,8647,/title/tt0045877/?ref_=adv_li_tt
tt0057358,Winter Light,(1963),Not Rated,81 min,Drama,8.1,-1,24290,/title/tt0057358/?ref_=adv_li_tt
tt7766886,The Girl with a Bracelet,(2019),PG-13,95 min,"Crime, Drama",6.5,-1,1602,/title/tt7766886/?ref_=adv_li_tt
tt0775489,The Illusionist,(2010),PG,80 min,"Animation, Drama, Fantasy",7.5,82,34887,/title/tt0775489/?ref_=adv_li_tt
tt10441958,How to Be a Good Wife,(2020),No-certificate,109 min,"Comedy, Drama",5.8,-1,1649,/title/tt10441958/?ref_=adv_li_tt
tt7043534,General Commander,(2019),R,85 min,"Action, Drama, Thriller",3.3,-1,1342,/title/tt7043534/?ref_=adv_li_tt
tt0093800,Psychos in Love,(1987),Unrated,88 min,"Comedy, Horror",5.8,-1,1242,/title/tt0093800/?ref_=adv_li_tt
tt0064045,The Assassination Bureau,(1969),PG,110 min,"Action, Adventure, Comedy",6.5,-1,2677,/title/tt0064045/?ref_=adv_li_tt
tt5133810,12 Gifts of Christmas,(2015 TV Movie),TV-G,83 min,"Comedy, Romance",6.5,-1,4006,/title/tt5133810/?ref_=adv_li_tt
tt15717116,The Wall: Climb for Gold,(2022),No-certificate,runtime-unknow,Documentary,7.1,-1,162,/title/tt15717116/?ref_=adv_li_tt
tt0092783,Cop,(1988),R,110 min,"Crime, Drama, Mystery",6.4,-1,5166,/title/tt0092783/?ref_=adv_li_tt
tt0067535,The Organization,(1971),PG-13,106 min,"Action, Crime, Drama",6.0,-1,1819,/title/tt0067535/?ref_=adv_li_tt
tt0080500,Carny,(1980),R,107 min,Drama,6.4,68,2118,/title/tt0080500/?ref_=adv_li_tt
tt2216577,Fred: The Show,(2012),TV-G,11 min,Comedy,1.7,-1,1977,/title/tt2216577/?ref_=adv_li_tt
tt14637930,Swingers,(2021),No-certificate,97 min,"Comedy, Drama, Romance",4.7,-1,65,/title/tt14637930/?ref_=adv_li_tt
tt7555072,Top End Wedding,(2019),TV-14,113 min,"Comedy, Romance",6.4,-1,1994,/title/tt7555072/?ref_=adv_li_tt
tt14809462,Dancer in Danger,(2022),TV-14,83 min,Thriller,6.1,-1,55,/title/tt14809462/?ref_=adv_li_tt
tt0082163,Nice Dreams,(1981),R,88 min,"Comedy, Crime",6.2,54,7493,/title/tt0082163/?ref_=adv_li_tt
tt4130418,Hip-Hop Evolution,(2016– ),TV-MA,90 min,"Documentary, Music",8.4,-1,5762,/title/tt4130418/?ref_=adv_li_tt
tt0320000,Fastlane,(2002–2003),TV-14,60 min,"Action, Comedy, Crime",7.5,-1,3523,/title/tt0320000/?ref_=adv_li_tt
tt14035108,Introduction,(2021),No-certificate,66 min,Drama,6.3,77,446,/title/tt14035108/?ref_=adv_li_tt
tt10621032,Lupin III: The First,(2019),Not Rated,93 min,"Animation, Action, Adventure",6.9,63,2761,/title/tt10621032/?ref_=adv_li_tt
tt4181232,Snakehead,(2021),Unrated,89 min,"Action, Crime, Drama",5.1,55,651,/title/tt4181232/?ref_=adv_li_tt
tt2241982,Sleeping Dogs,(2012 Video Game),M,runtime-unknow,"Action, Crime, Drama",8.3,-1,6590,/title/tt2241982/?ref_=adv_li_tt
tt0193560,Texas Rangers,(2001),PG-13,90 min,"Action, Adventure, Drama",5.2,29,5986,/title/tt0193560/?ref_=adv_li_tt
tt2011971,Monsieur Lazhar,(2011),PG-13,95 min,"Comedy, Drama",7.5,82,20166,/title/tt2011971/?ref_=adv_li_tt
tt7116248,Afterburn/Aftershock,(2017),No-certificate,99 min,Romance,5.3,-1,936,/title/tt7116248/?ref_=adv_li_tt
tt0060288,Deadlier Than the Male,(1967),Approved,98 min,"Adventure, Crime, Drama",6.3,-1,1686,/title/tt0060288/?ref_=adv_li_tt
tt0078417,The Bermuda Triangle,(1978),G,112 min,"Horror, Sci-Fi, Mystery",4.1,-1,1323,/title/tt0078417/?ref_=adv_li_tt
tt1151410,Tanner Hall,(2009),R,96 min,"Drama, Romance",5.8,40,3725,/title/tt1151410/?ref_=adv_li_tt
tt0860907,Evangelion: 3.0 You Can (Not) Redo,(2012),TV-14,96 min,"Animation, Action, Drama",7.0,-1,14221,/title/tt0860907/?ref_=adv_li_tt
tt0142201,Crazy in Alabama,(1999),PG-13,111 min,"Comedy, Crime, Drama",6.2,46,6969,/title/tt0142201/?ref_=adv_li_tt
tt15831226,Tom and Jerry: Cowboy Up!,(2022),Not Rated,71 min,"Animation, Adventure, Comedy",5.3,-1,236,/title/tt15831226/?ref_=adv_li_tt
tt4576352,Quantum Break,(2016),No-certificate,20 min,"Action, Mystery, Sci-Fi",7.9,-1,1743,/title/tt4576352/?ref_=adv_li_tt
tt0084489,Personal Best,(1982),R,128 min,"Drama, Sport",6.3,71,2868,/title/tt0084489/?ref_=adv_li_tt
tt0093713,Pelle the Conqueror,(1987),PG-13,157 min,Drama,7.8,-1,10874,/title/tt0093713/?ref_=adv_li_tt
tt3700804,Already Tomorrow in Hong Kong,(2015),Not Rated,78 min,"Comedy, Romance",6.5,54,5644,/title/tt3700804/?ref_=adv_li_tt
tt1326972,Red Cliff II,(2009),No-certificate,142 min,"Action, Adventure, Drama",7.6,-1,23968,/title/tt1326972/?ref_=adv_li_tt
tt0082009,American Pop,(1981),R,96 min,"Animation, Drama, History",7.2,57,4785,/title/tt0082009/?ref_=adv_li_tt
tt0073918,The Yakuza,(1974),R,112 min,"Action, Crime, Drama",7.2,-1,8757,/title/tt0073918/?ref_=adv_li_tt
tt0041699,Stray Dog,(1949),Not Rated,122 min,"Crime, Drama, Film-Noir",7.9,-1,16722,/title/tt0041699/?ref_=adv_li_tt
tt8595766,Yeh Meri Family,(2018),TV-14,30 min,"Comedy, Drama, Family",9.0,-1,22896,/title/tt8595766/?ref_=adv_li_tt
tt0205700,Titus,(2000–2002),TV-PG,23 min,"Comedy, Drama",7.6,-1,5762,/title/tt0205700/?ref_=adv_li_tt
tt5170828,Valkyrien,(2017– ),No-certificate,45 min,"Drama, Thriller",7.4,-1,1994,/title/tt5170828/?ref_=adv_li_tt
tt0846308,Kit Kittredge: An American Girl,(2008),G,101 min,"Comedy, Drama, Family",6.5,63,5977,/title/tt0846308/?ref_=adv_li_tt
tt0101821,Ernest Scared Stupid,(1991),PG,91 min,"Comedy, Family, Fantasy",5.8,38,11470,/title/tt0101821/?ref_=adv_li_tt
tt0078227,Semi-Tough,(1977),R,108 min,"Comedy, Romance, Sport",5.9,68,3017,/title/tt0078227/?ref_=adv_li_tt
tt1925435,Frankenstein's Army,(2013),R,84 min,"Horror, Sci-Fi",5.4,49,8523,/title/tt1925435/?ref_=adv_li_tt
tt4591834,Nobel,(2016),No-certificate,45 min,"Drama, Thriller, War",8.1,-1,6313,/title/tt4591834/?ref_=adv_li_tt
tt10023178,A Little Late with Lilly Singh,(2019–2021),TV-14,30 min,"Comedy, Talk-Show",1.5,-1,7128,/title/tt10023178/?ref_=adv_li_tt
tt5717492,Small Crimes,(2017),TV-MA,95 min,"Crime, Drama, Thriller",5.8,60,7872,/title/tt5717492/?ref_=adv_li_tt
tt0049233,Friendly Persuasion,(1956),Passed,137 min,"Drama, Family, Romance",7.4,-1,6955,/title/tt0049233/?ref_=adv_li_tt
tt0420416,Instant Star,(2004–2008),No-certificate,30 min,"Drama, Music",7.4,-1,2446,/title/tt0420416/?ref_=adv_li_tt
tt1107365,Open Season 2,(2008 Video),PG,76 min,"Animation, Adventure, Comedy",5.6,-1,23569,/title/tt1107365/?ref_=adv_li_tt
tt6587046,How Do You Live?,,No-certificate,125 min,"Animation, Drama, Family",-1,-1,-1,/title/tt6587046/?ref_=adv_li_tt
tt11741044,I Was a Simple Man,(2021),No-certificate,100 min,Drama,5.9,83,233,/title/tt11741044/?ref_=adv_li_tt
tt10941528,Under the Riccione Sun,(2020),TV-MA,101 min,"Comedy, Drama, Romance",5.4,-1,2347,/title/tt10941528/?ref_=adv_li_tt
tt0284335,My Parents Are Aliens,(1999–2006),No-certificate,25 min,"Comedy, Family, Fantasy",6.8,-1,1514,/title/tt0284335/?ref_=adv_li_tt
tt0059575,The Pawnbroker,(1964),Approved,116 min,Drama,7.7,69,9330,/title/tt0059575/?ref_=adv_li_tt
tt1123894,And Then Came Lola,(2009),Not Rated,71 min,"Comedy, Drama, Romance",4.0,-1,1674,/title/tt1123894/?ref_=adv_li_tt
tt0104507,Indochine,(1992),PG-13,160 min,"Drama, Romance, War",7.1,-1,9911,/title/tt0104507/?ref_=adv_li_tt
tt0400812,Sexy Movie,(2003 Video),R,90 min,"Comedy, Romance",5.1,-1,557,/title/tt0400812/?ref_=adv_li_tt
tt9475466,Scream: Killer Party,(2015),Not Rated,1 min,"Short, Horror",8.3,-1,77,/title/tt9475466/?ref_=adv_li_tt
tt0064451,A Touch of Zen,(1971),Not Rated,200 min,"Action, Adventure, Drama",7.6,-1,6132,/title/tt0064451/?ref_=adv_li_tt
tt11348956,Playing Cupid,(2021 TV Movie),TV-G,84 min,"Comedy, Romance",6.5,-1,762,/title/tt11348956/?ref_=adv_li_tt
tt1720616,Friends with Kids,(2011),R,107 min,"Comedy, Drama, Romance",6.1,55,42076,/title/tt1720616/?ref_=adv_li_tt
tt0406158,"The Prize Winner of Defiance, Ohio",(2005),PG-13,99 min,"Biography, Drama",7.3,58,7496,/title/tt0406158/?ref_=adv_li_tt
tt2650978,The Dark Valley,(2014),Not Rated,115 min,"Action, Drama, Western",7.1,-1,13177,/title/tt2650978/?ref_=adv_li_tt
tt0385988,Red Riding Hood,(2006),PG,82 min,"Action, Adventure, Family",3.8,-1,1218,/title/tt0385988/?ref_=adv_li_tt
tt0322968,Kingdom Hearts,(2002 Video Game),E,runtime-unknow,"Action, Adventure, Family",9.2,-1,7186,/title/tt0322968/?ref_=adv_li_tt
tt1721323,Marry Me,(2010),No-certificate,169 min,Romance,6.7,-1,1153,/title/tt1721323/?ref_=adv_li_tt
tt0116783,Kissed,(1996),R,78 min,"Drama, Romance",6.4,-1,3786,/title/tt0116783/?ref_=adv_li_tt
tt0120627,Carnival of Souls,(1998),R,87 min,"Drama, Horror, Mystery",3.1,-1,2226,/title/tt0120627/?ref_=adv_li_tt
tt0787462,Elvis and Anabelle,(2007),PG-13,106 min,"Drama, Romance",7.2,-1,5478,/title/tt0787462/?ref_=adv_li_tt
tt0089274,The Hills Have Eyes Part II,(1984),R,86 min,"Horror, Thriller",3.8,25,6439,/title/tt0089274/?ref_=adv_li_tt
tt3365778,Breathe,(2014),Not Rated,91 min,Drama,7.1,78,7271,/title/tt3365778/?ref_=adv_li_tt
tt0940642,200 Pounds Beauty,(2006),Not Rated,120 min,"Comedy, Drama, Music",6.7,-1,7909,/title/tt0940642/?ref_=adv_li_tt
tt0315297,Twisted,(I) (2004),R,97 min,"Crime, Drama, Mystery",5.3,26,21673,/title/tt0315297/?ref_=adv_li_tt
tt10373344,Fisherman's Friends 2,(2022),No-certificate,runtime-unknow,"Comedy, Drama, Music",-1,-1,-1,/title/tt10373344/?ref_=adv_li_tt
tt7083006,Carter,(2018–2019),TV-14,42 min,"Comedy, Crime, Drama",6.6,-1,1650,/title/tt7083006/?ref_=adv_li_tt
tt12057168,Dark Spell,(2021),Not Rated,92 min,"Drama, Fantasy, Horror",4.5,-1,564,/title/tt12057168/?ref_=adv_li_tt
tt0026174,Captain Blood,(1935),Passed,119 min,"Action, Adventure, History",7.7,89,14045,/title/tt0026174/?ref_=adv_li_tt
tt14050808,Întregalde,(2021),No-certificate,104 min,"Comedy, Drama",6.9,-1,778,/title/tt14050808/?ref_=adv_li_tt
tt5141800,Lang ya bang,(2015– ),TV-14,45 min,"Action, Drama, Fantasy",8.9,-1,2067,/title/tt5141800/?ref_=adv_li_tt
tt0278823,Hollywood Ending,(2002),PG-13,112 min,"Comedy, Romance",6.6,46,26798,/title/tt0278823/?ref_=adv_li_tt
tt10104244,Hudson,(2019– ),No-certificate,runtime-unknow,Drama,7.0,-1,41,/title/tt10104244/?ref_=adv_li_tt
tt6148324,Deutschland 86,(2018),TV-MA,60 min,"Action, Drama, Thriller",7.6,-1,4468,/title/tt6148324/?ref_=adv_li_tt
tt0147791,"Story of O, the Series",(1992– ),R,84 min,Drama,6.6,-1,168,/title/tt0147791/?ref_=adv_li_tt
tt0348568,The Classic,(2003),No-certificate,127 min,"Drama, Romance",7.8,-1,9073,/title/tt0348568/?ref_=adv_li_tt
tt1327601,Something Wicked,(2014),R,95 min,"Drama, Horror, Mystery",4.6,-1,1481,/title/tt1327601/?ref_=adv_li_tt
tt0360130,Undertow,(2004),R,108 min,"Drama, Thriller",6.6,63,8860,/title/tt0360130/?ref_=adv_li_tt
tt0120683,Gloria,(1999),R,108 min,"Crime, Drama, Thriller",5.2,26,5798,/title/tt0120683/?ref_=adv_li_tt
tt12616480,Slingshot,(IV),No-certificate,runtime-unknow,Sci-Fi,-1,-1,-1,/title/tt12616480/?ref_=adv_li_tt
tt0203425,Crocodile,(2000 Video),R,93 min,"Action, Adventure, Comedy",3.8,-1,4316,/title/tt0203425/?ref_=adv_li_tt
tt0065780,Gimme Shelter,(1970),GP,91 min,"Documentary, Music, Thriller",7.8,80,11706,/title/tt0065780/?ref_=adv_li_tt
tt2181931,English Vinglish,(2012),Not Rated,134 min,"Comedy, Drama, Family",7.8,-1,35570,/title/tt2181931/?ref_=adv_li_tt
tt3296658,Rams,(2015),R,93 min,Drama,7.3,-1,14055,/title/tt3296658/?ref_=adv_li_tt
tt2965412,Comet,(2014),R,91 min,"Comedy, Drama, Romance",6.8,52,18425,/title/tt2965412/?ref_=adv_li_tt
tt0072735,Breakheart Pass,(1975),PG,95 min,"Mystery, Western",6.7,-1,7440,/title/tt0072735/?ref_=adv_li_tt
tt4027270,The Crossing 2,(2015),No-certificate,131 min,"Drama, History, Romance",6.3,-1,1277,/title/tt4027270/?ref_=adv_li_tt
tt0110200,Fist of Legend,(1994),R,103 min,"Action, Drama",7.5,-1,23397,/title/tt0110200/?ref_=adv_li_tt
tt1047490,Lo,(2009),No-certificate,80 min,"Comedy, Fantasy, Horror",6.6,-1,2651,/title/tt1047490/?ref_=adv_li_tt
tt13656980,Montana Story,(2021),R,113 min,Drama,7.9,78,46,/title/tt13656980/?ref_=adv_li_tt
tt2011109,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,(2011 Video),Not Rated,4 min,"Short, Action, Sci-Fi",7.3,-1,7665,/title/tt2011109/?ref_=adv_li_tt
tt7293920,The Fare,(I) (2018),No-certificate,82 min,"Mystery, Romance, Thriller",6.3,-1,2391,/title/tt7293920/?ref_=adv_li_tt
tt14973630,Swim,(I) (2021),Approved,86 min,"Action, Horror",3.0,-1,286,/title/tt14973630/?ref_=adv_li_tt
tt6421110,Proud Mary,(2018),R,89 min,"Action, Crime, Drama",5.0,35,9731,/title/tt6421110/?ref_=adv_li_tt
tt5078214,Victoria,(2016),Not Rated,97 min,"Comedy, Drama, Romance",6.2,58,3376,/title/tt5078214/?ref_=adv_li_tt
tt0102749,A Rage in Harlem,(1991),R,115 min,"Comedy, Crime",5.9,-1,2148,/title/tt0102749/?ref_=adv_li_tt
tt0270707,The Truth About Charlie,(2002),PG-13,104 min,"Mystery, Thriller",4.8,55,10406,/title/tt0270707/?ref_=adv_li_tt
tt7155576,Back Fork,(2019),No-certificate,98 min,Drama,6.1,-1,436,/title/tt7155576/?ref_=adv_li_tt
tt11455260,School of Magical Animals,(2021),No-certificate,93 min,"Adventure, Family",5.5,-1,150,/title/tt11455260/?ref_=adv_li_tt
tt2165922,Modern Persuasion,(2020),No-certificate,87 min,"Comedy, Romance",5.0,-1,513,/title/tt2165922/?ref_=adv_li_tt
tt4341996,Gangland Undercover,(2015–2016),TV-14,42 min,"Biography, Crime, Drama",8.2,-1,3494,/title/tt4341996/?ref_=adv_li_tt
tt0062591,The Name of the Game,(1968–1971),TV-PG,90 min,"Adventure, Sci-Fi",7.6,-1,585,/title/tt0062591/?ref_=adv_li_tt
tt7976568,Happy Together,(2018–2019),TV-PG,30 min,Comedy,6.0,-1,1886,/title/tt7976568/?ref_=adv_li_tt
tt1259014,Mesrine: Killer Instinct,(2008),R,113 min,"Action, Biography, Crime",7.5,71,33396,/title/tt1259014/?ref_=adv_li_tt
tt0086776,Partners in Crime,(1984),PG,60 min,"Crime, Drama, Mystery",6.5,-1,208,/title/tt0086776/?ref_=adv_li_tt
tt9311062,Samurai Marathon,(2019),TV-14,103 min,"Action, Adventure, History",6.1,-1,908,/title/tt9311062/?ref_=adv_li_tt
tt6737010,Titanic 2,(2017),No-certificate,5 min,"Short, Comedy",4.6,-1,82,/title/tt6737010/?ref_=adv_li_tt
tt5238626,NieR: Automata,(2017 Video Game),M,runtime-unknow,"Action, Adventure, Drama",8.9,-1,2599,/title/tt5238626/?ref_=adv_li_tt
tt11388580,Miss Americana,(2020),TV-MA,85 min,"Documentary, Biography, Music",7.4,65,18814,/title/tt11388580/?ref_=adv_li_tt
tt10741756,The Lost Boys,(I) (2020 TV Movie),No-certificate,runtime-unknow,"Drama, Horror",-1,-1,-1,/title/tt10741756/?ref_=adv_li_tt
tt0172348,Introducing Dorothy Dandridge,(1999 TV Movie),R,120 min,"Biography, Drama, Music",7.1,-1,3624,/title/tt0172348/?ref_=adv_li_tt
tt3159736,The Game,(2014–2015),No-certificate,59 min,"Drama, Mystery, Thriller",7.8,-1,3144,/title/tt3159736/?ref_=adv_li_tt
tt9459718,Hades,(2018 Video Game),T,runtime-unknow,"Action, Adventure, Fantasy",9.0,-1,1154,/title/tt9459718/?ref_=adv_li_tt
tt2249221,Zulu,(2013),R,110 min,"Crime, Drama, Thriller",6.7,-1,18523,/title/tt2249221/?ref_=adv_li_tt
tt5571754,How to Be Really Bad,(2018),No-certificate,100 min,"Comedy, Family, Fantasy",6.3,-1,1044,/title/tt5571754/?ref_=adv_li_tt
tt9222438,Sister of the Groom,(2020),R,92 min,"Comedy, Drama, Romance",4.5,-1,575,/title/tt9222438/?ref_=adv_li_tt
tt7025976,The Emperor of Paris,(2018),TV-MA,120 min,"Adventure, Crime, History",6.3,-1,5054,/title/tt7025976/?ref_=adv_li_tt
tt0981072,The Lucky Ones,(2007),R,115 min,"Adventure, Comedy, Drama",6.9,53,13915,/title/tt0981072/?ref_=adv_li_tt
tt2236126,Power Rangers Megaforce,(2000–2014),TV-Y7,24 min,"Action, Adventure, Family",5.7,-1,1603,/title/tt2236126/?ref_=adv_li_tt
tt0100112,The Hairdresser's Husband,(1990),R,82 min,"Comedy, Drama, Romance",7.3,-1,9580,/title/tt0100112/?ref_=adv_li_tt
tt2822864,Run the Tide,(2016),PG-13,97 min,Drama,5.2,33,1146,/title/tt2822864/?ref_=adv_li_tt
tt10152736,Thalaivi,(2021),No-certificate,153 min,"Biography, Drama",6.1,-1,29870,/title/tt10152736/?ref_=adv_li_tt
tt15741438,Married with Senior,(2022– ),No-certificate,runtime-unknow,"Drama, Romance",9.4,-1,5,/title/tt15741438/?ref_=adv_li_tt
tt0382737,Henry VIII,(2003 TV Movie),No-certificate,193 min,"Biography, Drama, History",7.2,-1,2321,/title/tt0382737/?ref_=adv_li_tt
tt3154310,Walt Before Mickey,(2015),PG,107 min,"Biography, Drama",5.9,-1,6018,/title/tt3154310/?ref_=adv_li_tt
tt8420670,Last Vermont Christmas,(2018 TV Movie),TV-G,76 min,"Drama, Family, Romance",5.9,-1,968,/title/tt8420670/?ref_=adv_li_tt
tt1178636,Crash,(2008–2009),TV-MA,60 min,Drama,6.8,-1,1593,/title/tt1178636/?ref_=adv_li_tt
tt13372884,Black as Night,(2021),Not Rated,87 min,"Drama, Horror, Thriller",4.2,53,1768,/title/tt13372884/?ref_=adv_li_tt
tt0117991,Twelfth Night,(1996),PG,134 min,"Comedy, Drama, Romance",7.2,-1,5977,/title/tt0117991/?ref_=adv_li_tt
tt14456350,About Fate,,No-certificate,runtime-unknow,Comedy,-1,-1,-1,/title/tt14456350/?ref_=adv_li_tt
tt0433412,Material Girls,(2006),PG,98 min,"Comedy, Family, Romance",4.1,17,22156,/title/tt0433412/?ref_=adv_li_tt
tt0210234,Pokémon the Movie 2000,(1999),G,99 min,"Animation, Action, Adventure",6.1,28,21922,/title/tt0210234/?ref_=adv_li_tt
tt0084293,Making Love,(1982),R,113 min,Drama,6.9,-1,2649,/title/tt0084293/?ref_=adv_li_tt
tt4145760,The Lizzie Borden Chronicles,(2015),No-certificate,337 min,"Crime, Drama, Horror",7.0,-1,4096,/title/tt4145760/?ref_=adv_li_tt
tt0052415,The Young Lions,(1958),Approved,167 min,"Action, Drama, War",7.2,-1,7985,/title/tt0052415/?ref_=adv_li_tt
tt9083140,Diggstown,(2019– ),No-certificate,60 min,Drama,5.8,-1,359,/title/tt9083140/?ref_=adv_li_tt
tt0047191,"The Long, Long Trailer",(1954),Approved,96 min,"Comedy, Romance",7.0,-1,4783,/title/tt0047191/?ref_=adv_li_tt
tt3560686,The Fool,(II) (2014),No-certificate,116 min,"Crime, Drama, Thriller",8.0,83,13707,/title/tt3560686/?ref_=adv_li_tt
tt16532174,Girl in the Shed: The Kidnapping of Abby Hernandez,(2022),No-certificate,runtime-unknow,,-1,-1,-1,/title/tt16532174/?ref_=adv_li_tt
tt0086708,Ever Decreasing Circles,(1984–1989),No-certificate,30 min,"Comedy, Drama",7.2,-1,1145,/title/tt0086708/?ref_=adv_li_tt
tt1783232,Conquest 1453,(2012),Not Rated,162 min,"Action, Drama, History",6.6,-1,57839,/title/tt1783232/?ref_=adv_li_tt
tt0832312,Naked Players,(2006 Video),X,81 min,"Drama, Romance, Thriller",6.3,-1,265,/title/tt0832312/?ref_=adv_li_tt
tt6820324,Timmy Failure: Mistakes Were Made,(2020),PG,99 min,"Adventure, Comedy, Drama",6.1,60,2826,/title/tt6820324/?ref_=adv_li_tt
tt0192731,Urban Legends: Final Cut,(2000),R,97 min,"Horror, Mystery",4.3,16,17266,/title/tt0192731/?ref_=adv_li_tt
tt0133643,Breast Men,(1997 TV Movie),R,95 min,"Comedy, Drama",5.8,-1,4576,/title/tt0133643/?ref_=adv_li_tt
tt6954652,Jack Taylor,(I) (2010),Not Rated,90 min,"Crime, Drama",7.5,-1,2125,/title/tt6954652/?ref_=adv_li_tt
tt3098874,How to Build a Better Boy,(2014 TV Movie),TV-G,90 min,"Comedy, Family, Sci-Fi",5.4,-1,3107,/title/tt3098874/?ref_=adv_li_tt
tt16245968,What to Do with the Dead Kaiju?,(2022),No-certificate,115 min,"Comedy, Drama, Romance",4.2,-1,15,/title/tt16245968/?ref_=adv_li_tt
tt10384744,Heroic Losers,(2019),TV-MA,116 min,"Adventure, Comedy, Crime",7.2,-1,10199,/title/tt10384744/?ref_=adv_li_tt
tt0079320,Immoral Women,(1979),No-certificate,114 min,Drama,5.4,-1,718,/title/tt0079320/?ref_=adv_li_tt
tt5591666,The Domestics,(2018),R,95 min,"Action, Horror, Sci-Fi",5.7,-1,9650,/title/tt5591666/?ref_=adv_li_tt
tt8983164,Chhalaang,(2020),TV-14,136 min,"Comedy, Drama",6.8,-1,18814,/title/tt8983164/?ref_=adv_li_tt
tt0418753,Inside Deep Throat,(2005),NC-17,89 min,"Documentary, Biography, History",6.7,64,6761,/title/tt0418753/?ref_=adv_li_tt
tt0082352,Eyes of a Stranger,(1981),R,84 min,"Horror, Thriller",6.0,-1,2706,/title/tt0082352/?ref_=adv_li_tt
tt15766576,A Man Named Scott,(2021),No-certificate,95 min,"Documentary, Music",8.0,-1,1225,/title/tt15766576/?ref_=adv_li_tt
tt14921570,Good News,(2022),No-certificate,98 min,Drama,7.5,-1,13,/title/tt14921570/?ref_=adv_li_tt
